tempo,y_centro,v_centro,erro_l2
4.080000000000000293e-01,2.828476725683758217e-03,-2.986905015519598569e-02,1.527925322932850144e-05
4.120000000000000329e-01,2.708572839561582384e-03,-2.997597153048982971e-02,1.473791695501494055e-05
4.160000000000000364e-01,2.588260265376106720e-03,-3.007814354639081270e-02,1.418086605174453161e-05
4.199999999999999845e-01,2.467558062087186425e-03,-3.017555082220771054e-02,1.360814612059352933e-05
4.239999999999999880e-01,2.346485347159196506e-03,-3.026817873193267741e-02,1.301980736388989025e-05
4.279999999999999916e-01,2.225061293533542491e-03,-3.035601340640910195e-02,1.241590458324129364e-05
4.319999999999999951e-01,2.103305126591853511e-03,-3.043904173541103070e-02,1.179649717659327582e-05
4.359999999999999987e-01,1.981236121113515852e-03,-3.051725136957566739e-02,1.116164913425497358e-05
4.400000000000000022e-01,1.858873598224540903e-03,-3.059063072225078408e-02,1.051142903374530983e-05
4.440000000000000058e-01,1.736236922339787821e-03,-3.065916897121135493e-02,9.845910033599636129e-06
4.480000000000000093e-01,1.613345498099030958e-03,-3.072285606022998744e-02,9.165169866129789690e-06
4.520000000000000129e-01,1.490218767296955108e-03,-3.078168270051574729e-02,8.469290829159066051e-06
4.560000000000000164e-01,1.366876205808694681e-03,-3.083564037213312042e-02,7.758359776685750997e-06
4.600000000000000200e-01,1.243337320508134964e-03,-3.088472132514860982e-02,7.032468108492680041e-06
4.640000000000000235e-01,1.119621646185073663e-03,-3.092891858079560574e-02,6.291711758526471555e-06
4.680000000000000271e-01,9.957487424554988496e-04,-3.096822593241772142e-02,5.536191182416497982e-06
4.720000000000000306e-01,8.717381906703825260e-04,-3.100263794634021408e-02,4.766011343991165709e-06
4.760000000000000342e-01,7.476095908201309823e-04,-3.103214996257769309e-02,3.981281700494243307e-06
4.799999999999999822e-01,6.233825584379483519e-04,-3.105675809550116281e-02,3.182116186915915411e-06
4.839999999999999858e-01,4.990767215007602771e-04,-3.107645923429211074e-02,2.368633199229699148e-06
4.879999999999999893e-01,3.747117173276390853e-04,-3.109125104331970924e-02,1.540955576541262042e-06
4.919999999999999929e-01,2.503071894781396271e-04,-3.110113196235929356e-02,6.992105823800181215e-07
4.959999999999999964e-01,1.258827846509747133e-04,-3.110610120676728096e-02,1.564701153949433965e-07
5.000000000000000000e-01,1.458149581181750645e-06,-3.110615876745120509e-02,1.025950465350055627e-06
5.040000000000000036e-01,-1.229470720619233370e-04,-3.110130541076868219e-02,1.909090054645607018e-06
5.080000000000000071e-01,-2.473132427750692353e-04,-3.109154267827925547e-02,2.805744131868718876e-06
5.120000000000000107e-01,-3.716207343202765920e-04,-3.107687288635199371e-02,3.715763631212705178e-06
5.160000000000000142e-01,-4.958499308229330840e-04,-3.105729912569203666e-02,4.638995197348395891e-06
5.200000000000000178e-01,-6.199812318659292604e-04,-3.103282526072260669e-02,5.575281211734307617e-06
5.240000000000000213e-01,-7.439950555814100336e-04,-3.100345592887892437e-02,6.524459819568498866e-06
5.280000000000000249e-01,-8.678718417404192136e-04,-3.096919653974610984e-02,7.486364957991703480e-06
5.320000000000000284e-01,-9.915920548366030478e-04,-3.093005327407018223e-02,8.460826385114286611e-06
5.360000000000000320e-01,-1.115136187167370006e-03,-3.088603308267957523e-02,9.447669710200942269e-06
5.400000000000000355e-01,-1.238484761908387058e-03,-3.083714368524453908e-02,1.044671642481455997e-05
5.440000000000000391e-01,-1.361618336184220205e-03,-3.078339356893373610e-02,1.145778393487165892e-05
5.480000000000000426e-01,-1.484517504132306948e-03,-3.072479198698043965e-02,1.248068559370850107e-05
5.520000000000000462e-01,-1.607162899960891921e-03,-3.066134895708136701e-02,1.351523073622507731e-05
5.560000000000000497e-01,-1.729535200999723519e-03,-3.059307525972119329e-02,1.456122471395597302e-05
5.600000000000000533e-01,-1.851615130745091868e-03,-3.051998243628939456e-02,1.561846893095183400e-05
5.640000000000000568e-01,-1.973383461893972717e-03,-3.044208278719783001e-02,1.668676088092229312e-05
5.680000000000000604e-01,-2.094821019373032875e-03,-3.035938936978486991e-02,1.776589418506510718e-05
5.720000000000000639e-01,-2.215908683357568389e-03,-3.027191599616306170e-02,1.885565863090254813e-05
5.760000000000000675e-01,-2.336627392281125093e-03,-3.017967723089210602e-02,1.995584021217802873e-05
5.799999999999999600e-01,-2.456958145835639543e-03,-3.008268838856438532e-02,2.106622116956356069e-05
5.839999999999999636e-01,-2.576882007960834206e-03,-2.998096553131025452e-02,2.218658003236692185e-05
5.879999999999999671e-01,-2.696380109825315466e-03,-2.987452546609432533e-02,2.331669166105811749e-05
5.919999999999999707e-01,-2.815433652793139854e-03,-2.976338574194699674e-02,2.445632729084443134e-05
5.959999999999999742e-01,-2.934023911381647681e-03,-2.964756464708022052e-02,2.560525457601140091e-05
5.999999999999999778e-01,-3.052132236205479590e-03,-2.952708120593170935e-02,2.676323763518962705e-05
6.039999999999999813e-01,-3.169740056909490025e-03,-2.940195517597785774e-02,2.793003709759224590e-05
6.079999999999999849e-01,-3.286828885087531796e-03,-2.927220704454501846e-02,2.910541015003322636e-05
6.119999999999999885e-01,-3.403380317189143561e-03,-2.913785802544768128e-02,3.028911058475173125e-05
6.159999999999999920e-01,-3.519376037411225001e-03,-2.899893005547678898e-02,3.148088884835310494e-05
6.199999999999999956e-01,-3.634797820574828080e-03,-2.885544579091264134e-02,3.268049209129455753e-05
6.239999999999999991e-01,-3.749627534989944874e-03,-2.870742860375101457e-02,3.388766421840641444e-05
6.280000000000000027e-01,-3.863847145301859635e-03,-2.855490257796092918e-02,3.510214594012415210e-05
6.320000000000000062e-01,-3.977438715324099240e-03,-2.839789250555302749e-02,3.632367482466703694e-05
6.360000000000000098e-01,-4.090384410854154378e-03,-2.823642388253744251e-02,3.755198535077434248e-05
6.400000000000000133e-01,-4.202666502473291141e-03,-2.807052290478825179e-02,3.878680896164146653e-05
6.440000000000000169e-01,-4.314267368328416480e-03,-2.790021646380026060e-02,4.002787411925649841e-05
6.480000000000000204e-01,-4.425169496897647659e-03,-2.772553214235368851e-02,4.127490635972940722e-05
6.520000000000000240e-01,-4.535355489737677957e-03,-2.754649821001690577e-02,4.252762834932385401e-05
6.560000000000000275e-01,-4.644808064212233890e-03,-2.736314361861002034e-02,4.378575994120708471e-05
6.600000000000000311e-01,-4.753510056202444461e-03,-2.717549799750856171e-02,4.504901823309170796e-05
6.640000000000000346e-01,-4.861444422798003560e-03,-2.698359164884611694e-02,4.631711762544353506e-05
6.680000000000000382e-01,-4.968594244968652790e-03,-2.678745554268375378e-02,4.758976988040856428e-05
6.720000000000000417e-01,-5.074942730216231053e-03,-2.658712131191983200e-02,4.886668418162472169e-05
6.760000000000000453e-01,-5.180473215205112954e-03,-2.638262124724915017e-02,5.014756719458691097e-05
6.800000000000000488e-01,-5.285169168372774208e-03,-2.617398829195614549e-02,5.143212312777320705e-05
6.840000000000000524e-01,-5.389014192519077200e-03,-2.596125603659080183e-02,5.272005379427317085e-05
6.880000000000000560e-01,-5.491992027373512539e-03,-2.574445871359399077e-02,5.401105867433888104e-05
6.920000000000000595e-01,-5.594086552140643820e-03,-2.552363119179929321e-02,5.530483497843662337e-05
6.960000000000000631e-01,-5.695281788023793743e-03,-2.529880897077928584e-02,5.660107771093823880e-05
7.000000000000000666e-01,-5.795561900724511759e-03,-2.507002817518230731e-02,5.789947973453769456e-05
7.039999999999999591e-01,-5.894911202920161651e-03,-2.483732554892292138e-02,5.919973183506099020e-05
7.079999999999999627e-01,-5.993314156717434622e-03,-2.460073844926942768e-02,6.050152278712388936e-05
7.119999999999999662e-01,-6.090755376080927465e-03,-2.436030484084785244e-02,6.180453942025554003e-05
7.159999999999999698e-01,-6.187219629239289025e-03,-2.411606328957299761e-02,6.310846668554140055e-05
7.199999999999999734e-01,-6.282691841065147186e-03,-2.386805295645015937e-02,6.441298772301822244e-05
7.239999999999999769e-01,-6.377157095430293493e-03,-2.361631359127420310e-02,6.571778392933856584e-05
7.279999999999999805e-01,-6.470600637535680461e-03,-2.336088552631163454e-02,6.702253502619287420e-05
7.319999999999999840e-01,-6.563007876215064956e-03,-2.310180966981968675e-02,6.832691912923383269e-05
7.359999999999999876e-01,-6.654364386213045338e-03,-2.283912749949141077e-02,6.963061281741887622e-05
7.399999999999999911e-01,-6.744655910436498335e-03,-2.257288105583001719e-02,7.093329120274580223e-05
7.439999999999999947e-01,-6.833868362178070407e-03,-2.230311293541483580e-02,7.223462800077887506e-05
7.479999999999999982e-01,-6.921987827314432344e-03,-2.202986628406095743e-02,7.353429560138587562e-05
7.520000000000000018e-01,-7.009000566474367019e-03,-2.175318478997378610e-02,7.483196513994461044e-05
7.560000000000000053e-01,-7.094893017181211001e-03,-2.147311267674040236e-02,7.612730656907944660e-05
7.600000000000000089e-01,-7.179651795966234332e-03,-2.118969469623066190e-02,7.741998873083332997e-05
7.640000000000000124e-01,-7.263263700452272410e-03,-2.090297612151506210e-02,7.870967942901510540e-05
7.680000000000000160e-01,-7.345715711410675218e-03,-2.061300273958151241e-02,7.999604550226024197e-05
7.720000000000000195e-01,-7.426994994786864125e-03,-2.031982084405619532e-02,8.127875289727148152e-05
7.760000000000000231e-01,-7.507088903698036844e-03,-2.002347722780951217e-02,8.255746674240732640e-05
7.800000000000000266e-01,-7.585984980400034203e-03,-1.972401917546247677e-02,8.383185142175830979e-05
7.840000000000000302e-01,-7.663670958223569966e-03,-1.942149445587978279e-02,8.510157064939904222e-05
7.880000000000000338e-01,-7.740134763481659047e-03,-1.911595131453895993e-02,8.636628754404623767e-05
7.920000000000000373e-01,-7.815364517344918632e-03,-1.880743846582577650e-02,8.762566470403221537e-05
7.960000000000000409e-01,-7.889348537685966084e-03,-1.849600508527494275e-02,8.887936428248919760e-05
8.000000000000000444e-01,-7.962075340892849420e-03,-1.818170080173914932e-02,9.012704806287191923e-05
8.040000000000000480e-01,-8.033533643650947464e-03,-1.786457568948969163e-02,9.136837753464780072e-05
8.080000000000000515e-01,-8.103712364692029074e-03,-1.754468026024095031e-02,9.260301396934828239e-05
8.120000000000000551e-01,-8.172600626512470726e-03,-1.722206545509259723e-02,9.383061849678960595e-05
8.160000000000000586e-01,-8.240187757058221180e-03,-1.689678263643830392e-02,9.505085218139820800e-05
