tempo,y_centro,v_centro,erro_l2
8.439999999999999725e-01,-7.002206600701387288e+03,-1.016048705735072959e+06,1.522887325732346835e+04
8.479999999999999760e-01,-1.106640142364167878e+04,1.156334938696839381e+05,7.891708657218011467e+03
8.519999999999999796e-01,-1.060386744816294231e+04,1.887474931392689003e+06,2.000323866430818089e+04
8.559999999999999831e-01,-3.053967722592185964e+03,3.568285826748956461e+06,4.149035856972729380e+04
8.599999999999999867e-01,1.121917558440363973e+04,4.023476358178539667e+06,5.281495553921243845e+04
8.639999999999999902e-01,2.731308101711779818e+04,2.187234870546641760e+06,4.109049838868331426e+04
8.679999999999999938e-01,3.606202049930436624e+04,-2.211043746055786498e+06,2.766535181404965260e+04
8.719999999999999973e-01,2.721784551508122240e+04,-7.970844748372059315e+06,8.676374647928209743e+04
8.760000000000000009e-01,-4.665533478407014627e+03,-1.226017577480073273e+07,1.490513817399432883e+05
8.800000000000000044e-01,-5.370623657760994683e+04,-1.139946336458292603e+07,1.633987083427896432e+05
8.840000000000000080e-01,-9.930409003594165551e+04,-2.684389833771795034e+06,1.011169590673266212e+05
8.880000000000000115e-01,-1.100416493710288341e+05,1.326359129516694881e+07,1.360683673468959460e+05
8.920000000000000151e-01,-5.698728419036103878e+04,3.079195370165567100e+07,3.484068228223718470e+05
8.960000000000000187e-01,6.618053061626164708e+04,3.965844680820627511e+07,5.096739131111956085e+05
9.000000000000000222e-01,2.248143178490867431e+05,2.869462406533557922e+07,4.746456031890655868e+05
9.040000000000000258e-01,3.395928141104290262e+05,-7.617853679289191961e+06,2.469839937348843669e+05
9.080000000000000293e-01,3.091213993932722369e+05,-6.203093687353400141e+07,6.434439343962256098e+05
9.120000000000000329e-01,6.099765189913622453e+04,-1.110954620615331531e+08,1.315361707578542642e+06
9.160000000000000364e-01,-3.833841963469963521e+05,-1.199424241359207183e+08,1.658527159634977579e+06
9.200000000000000400e-01,-8.631538928906791843e+05,-5.741824139647914469e+07,1.274485021550304256e+06
9.240000000000000435e-01,-1.092826858476595720e+06,8.157382584227536619e+07,8.957827523489110172e+05
9.280000000000000471e-01,-7.665315551074942341e+05,2.562907101432930827e+08,2.773880557375637814e+06
9.320000000000000506e-01,2.586312854656780837e+05,3.772376798128444552e+08,4.710125610062493943e+06
9.360000000000000542e-01,1.767582004717055708e+06,3.326913201987143755e+08,5.113190892528161407e+06
9.400000000000000577e-01,3.098347285511913244e+06,4.630423791833364964e+07,3.125325962208163459e+06
9.440000000000000613e-01,3.283564237185247708e+06,-4.514582399327269197e+08,4.410181395044256002e+06
9.480000000000000648e-01,1.477731277454339899e+06,-9.751155980208504200e+08,1.108774197385193408e+07
9.520000000000000684e-01,-2.422731114629061893e+06,-1.204877812699914455e+09,1.605647387680408545e+07
9.560000000000000719e-01,-7.242242365428719670e+06,-8.066975462125260830e+08,1.479105188887833059e+07
9.599999999999999645e-01,-1.046903255027882382e+07,3.623285716425676346e+08,7.747551139622941613e+06
9.639999999999999680e-01,-9.019718263708554208e+06,2.040867126587918997e+09,2.069755003112729266e+07
9.679999999999999716e-01,-8.562497573568783700e+05,3.474462535169784546e+09,4.170573895905034244e+07
9.719999999999999751e-01,1.304160038332225941e+07,3.586793784623142719e+09,5.208234313648005575e+07
9.759999999999999787e-01,2.738877552181483060e+07,1.466363111836869955e+09,3.951986365210709721e+07
9.799999999999999822e-01,3.325422796916231140e+07,-2.943453213437750816e+09,2.903699771700050682e+07
9.839999999999999858e-01,2.148041511541130766e+07,-8.264816008148502350e+09,8.868854482167793810e+07
9.879999999999999893e-01,-1.157884891718270257e+07,-1.165863178174895096e+10,1.488569755476255715e+08
9.919999999999999929e-01,-5.821337604417850077e+07,-9.719128679273277283e+09,1.599926599664407670e+08
9.959999999999999964e-01,-9.708989076127161086e+07,-3.011013067909526825e+08,9.660676902593913674e+07
1.000000000000000000e+00,-9.829429598843541741e+07,1.530054072777470016e+10,1.429213645500236750e+08
1.004000000000000004e+00,-3.709213307733661681e+07,3.099457006625935745e+10,3.528921129050144553e+08
1.008000000000000007e+00,8.688614718770080805e+07,3.675527367932293701e+10,5.058584163868702054e+08
1.012000000000000011e+00,2.339072419049925506e+08,2.255986170190660477e+10,4.608335476057356596e+08
1.016000000000000014e+00,3.241466887126189470e+08,-1.517053155100732040e+10,2.435901385241734087e+08
1.020000000000000018e+00,2.634645625085896552e+08,-6.717009194095722961e+10,6.657299476028296947e+08
1.024000000000000021e+00,-5.215805255239278078e+06,-1.091048473126568604e+11,1.322474555844122887e+09
1.028000000000000025e+00,-4.416351945058667660e+08,-1.076140133760910492e+11,1.635507276663404703e+09
1.032000000000000028e+00,-8.720912480102310181e+08,-3.599762625120680237e+10,1.225098242195139885e+09
1.036000000000000032e+00,-1.016081753015058279e+09,1.043844175487632904e+11,9.420009780455199480e+08
1.040000000000000036e+00,-5.985440828200051785e+08,2.671114860272409058e+11,2.835689406944936275e+09
1.044000000000000039e+00,4.699018612889584303e+08,3.618233729453358765e+11,4.704749408581550598e+09
1.048000000000000043e+00,1.917195353070302010e+09,2.842891778005028687e+11,5.005698480531239510e+09
1.052000000000000046e+00,3.054352064272313595e+09,-2.544867071136138916e+10,2.986565772395155907e+09
1.056000000000000050e+00,2.952557381426867962e+09,-5.163199339028078003e+11,4.630610193550736427e+09
1.060000000000000053e+00,8.872776458156366348e+08,-9.882641622841440430e+11,1.123229873065051270e+10
1.064000000000000057e+00,-3.065779003320939541e+09,-1.125808124246592285e+12,1.593752048964989853e+10
1.068000000000000060e+00,-7.569011500307308197e+09,-6.272229406410511475e+11,1.435476263459124756e+10
1.072000000000000064e+00,-1.007790326287151337e+10,5.927784459391304932e+11,7.676485887092795372e+09
1.076000000000000068e+00,-7.706789479114991188e+09,2.210147828649034668e+12,2.141040252389371872e+10
1.080000000000000071e+00,1.133801835481146812e+09,3.438617831721338867e+12,4.193804341966596222e+10
1.084000000000000075e+00,1.488827316236650085e+10,3.240136026114875000e+12,5.135722072640914154e+10
1.088000000000000078e+00,2.784881726682600021e+10,8.314085933448955078e+11,3.796599690089533234e+10
1.092000000000000082e+00,3.117445164020558167e+10,-3.649993239987900391e+12,3.057715042110566330e+10
1.096000000000000085e+00,1.657447868025398064e+10,-8.646181839164289062e+12,9.066583945159425354e+10
1.100000000000000089e+00,-1.801024867640317535e+10,-1.127350848469393555e+13,1.487048240883062439e+11
1.104000000000000092e+00,-6.310428261517891693e+10,-8.329596010069583984e+12,1.565955898491654663e+11
1.108000000000000096e+00,-9.642266665545724487e+10,1.851685852538404297e+12,9.234512697055107117e+10
1.112000000000000099e+00,-8.901592324530363464e+10,1.734791545478376367e+13,1.499855493203389587e+11
1.116000000000000103e+00,-1.962426142616857910e+10,3.159139250037396484e+13,3.575274277991041870e+11
1.120000000000000107e+00,1.067413085753272858e+11,3.462306047220971484e+13,5.021319299651224976e+11
1.124000000000000110e+00,2.452335504641661377e+11,1.732738480221182617e+13,4.470426194517846680e+11
1.128000000000000114e+00,3.145430896730134277e+11,-2.216882199705485938e+13,2.424846462125110779e+11
